address_id,customer_id,address_type,street_address,city,state,zip_code
A001134,C000919,Home,388 Bryan Club Apt. 051,Davie,FL,45160
A001135,C000919,Mailing,31274 Michael Viaduct Suite 480,Davie,FL,26534
A001136,C000920,Home,27177 Martinez Manor Suite 689,Boca Raton,FL,72892
A001137,C000921,Home,15839 Anna Island Apt. 782,Boca Raton,FL,94386
A001138,C000922,Home,14307 Ronnie Crossroad,Davie,FL,88157
A001139,C000923,Home,8108 Carroll Trafficway Suite 032,Miami,FL,58635
A001140,C000924,Home,7004 Rhonda Manors,Sarasota,FL,16130
A001141,C000925,Home,8170 Brandon Spurs Apt. 009,Gainesville,FL,62410
A001142,C000925,Mailing,030 Bruce Port,Tallahassee,FL,70175
A001143,C000926,Home,939 Morrison Knoll,Naples,FL,07335
A001144,C000927,Home,264 Flowers Roads,Tampa,FL,04394
A001145,C000928,Home,1463 Laura Hill,Jacksonville,FL,79064
A001146,C000929,Home,6721 Roy Course Apt. 898,Naples,FL,46012
A001147,C000929,Mailing,2474 Johnson Rapid,Gainesville,FL,05700
A001148,C000930,Home,762 Bruce Islands Suite 048,Boca Raton,FL,59867
A001149,C000931,Home,4394 Lindsey Inlet Suite 705,Miami,FL,95307
A001150,C000932,Home,10420 Brian Haven,Boca Raton,FL,68833
A001151,C000932,Mailing,607 Melanie Center Suite 784,Fort Lauderdale,FL,51009
A001152,C000933,Home,86075 Crane Camp Suite 684,Sarasota,FL,04319
A001153,C000934,Home,7560 Daniel Centers Apt. 910,Hollywood,FL,13515
A001154,C000934,Mailing,145 Higgins Pass Apt. 955,Naples,FL,86656
A001155,C000935,Home,1880 Cassandra Squares,Pembroke Pines,FL,21132
A001156,C000935,Mailing,077 Margaret Crest Apt. 081,Naples,FL,24825
A001157,C000936,Home,39580 Trujillo Knoll Apt. 008,Jacksonville,FL,55773
A001158,C000937,Home,1408 Lopez Stravenue Apt. 845,Orlando,FL,59784
A001159,C000938,Home,973 Mullen Glens,Orlando,FL,98109
A001160,C000938,Mailing,7706 Angela Gateway,Tallahassee,FL,33670
A001161,C000939,Home,3317 Robert Forest,Davie,FL,89621
A001162,C000939,Mailing,70038 Arellano Forks,Fort Lauderdale,FL,15946
A001163,C000940,Home,43476 Tucker Course Apt. 563,Fort Lauderdale,FL,75632
A001164,C000941,Home,3058 Holt Point Suite 586,Davie,FL,93134
A001165,C000942,Home,175 Johnny Fields,Naples,FL,15781
A001166,C000943,Home,676 Santos Groves Suite 970,Jacksonville,FL,30316
A001167,C000943,Mailing,8438 White Villages Suite 328,Hollywood,FL,41754
A001168,C000944,Home,4793 David Crossing,Pembroke Pines,FL,85142
A001169,C000945,Home,464 Stephanie Parks Apt. 095,Naples,FL,11902
A001170,C000946,Home,765 Spencer Stravenue Suite 030,West Palm Beach,FL,71920
A001171,C000947,Home,21746 Miller Point Apt. 207,Coral Springs,FL,35343
A001172,C000948,Home,77941 Sarah Vista Suite 840,Gainesville,FL,65370
A001173,C000948,Mailing,6265 Ashley Ford,Coral Springs,FL,53080
A001174,C000949,Home,935 Clark Harbors Apt. 006,West Palm Beach,FL,24823
A001175,C000950,Home,7795 Thomas Hill,West Palm Beach,FL,83954
A001176,C000951,Home,35221 Matthew Light,Tampa,FL,71626
A001177,C000952,Home,5608 Mosley Villages,Sarasota,FL,81768
A001178,C000953,Home,666 Greer Ranch,Hollywood,FL,61657
A001179,C000954,Home,890 Veronica Lake,Jacksonville,FL,56891
A001180,C000955,Home,2657 Logan Brook Apt. 638,Naples,FL,24634
A001181,C000956,Home,84239 Alexander Estates Apt. 594,Sarasota,FL,18696
A001182,C000957,Home,485 Elliott Via Apt. 775,Tallahassee,FL,65281
A001183,C000957,Mailing,277 Joseph Neck Apt. 180,Tallahassee,FL,99564
A001184,C000958,Home,014 Stone Ramp Suite 848,Tampa,FL,42798
A001185,C000958,Mailing,539 Meghan Freeway Suite 800,Miami,FL,66033
A001186,C000959,Home,7638 Cody Run,Coral Springs,FL,89364
A001187,C000960,Home,855 Tonya Fall Apt. 405,Davie,FL,84871
A001188,C000961,Home,5720 Miles Drive,West Palm Beach,FL,10533
A001189,C000962,Home,2659 Russell Manor,Orlando,FL,90849
A001190,C000963,Home,76033 Thomas Springs,Naples,FL,30513
A001191,C000964,Home,9661 Sandra Bridge Suite 532,Naples,FL,30050
A001192,C000965,Home,1555 Clements Fall,Gainesville,FL,05116
A001193,C000966,Home,52333 Gonzalez Mill Apt. 631,Pembroke Pines,FL,05172
A001194,C000967,Home,49633 Williams Crossing Suite 529,Davie,FL,34161
A001195,C000968,Home,165 Henry Courts,Gainesville,FL,22864
A001196,C000969,Home,0004 Thomas Square Apt. 625,Tallahassee,FL,57968
A001197,C000969,Mailing,8776 Miller Ramp,Miami,FL,67854
A001198,C000970,Home,131 Jeffery Via,Coral Springs,FL,13071
A001199,C000971,Home,72604 Davis Crest Suite 929,Sarasota,FL,69135
A001200,C000971,Mailing,67274 Matthew Brooks,Sarasota,FL,44053
A001201,C000972,Home,06967 Conley Haven,Gainesville,FL,53154
A001202,C000972,Mailing,2908 Crawford Coves Suite 472,West Palm Beach,FL,86716
A001203,C000973,Home,290 Davis Bypass Suite 296,Naples,FL,41730
A001204,C000974,Home,37531 Mason Village Suite 008,Fort Lauderdale,FL,06590
A001205,C000975,Home,1938 Justin Trafficway Apt. 647,Sarasota,FL,32972
A001206,C000975,Mailing,8371 Patricia Lakes Suite 091,West Palm Beach,FL,97993
A001207,C000976,Home,967 Keith Bypass Suite 879,Boca Raton,FL,15465
A001208,C000977,Home,760 Daniel Forges Apt. 928,Tampa,FL,32598
A001209,C000977,Mailing,427 Sanchez Crossroad,Hollywood,FL,23963
A001210,C000978,Home,00154 Chad Circle Suite 637,Sarasota,FL,19259
A001211,C000979,Home,9942 Banks Hills,Fort Lauderdale,FL,87631
A001212,C000980,Home,41668 Gray Key Apt. 121,Tallahassee,FL,18767
A001213,C000981,Home,73559 Monique Corners Suite 394,Fort Lauderdale,FL,69622
A001214,C000981,Mailing,93150 Kent Avenue,Davie,FL,96286
A001215,C000982,Home,556 Rachel Cliff Apt. 802,Jacksonville,FL,25261
A001216,C000983,Home,7377 Rebecca Points Suite 036,Fort Lauderdale,FL,72707
A001217,C000984,Home,0871 Blevins Plain,Orlando,FL,62211
A001218,C000985,Home,2482 Hines Circles Apt. 105,Davie,FL,41311
A001219,C000986,Home,860 Anthony Fords,Coral Springs,FL,09972
A001220,C000987,Home,822 Alexandra Loaf Apt. 323,Hollywood,FL,01916
A001221,C000988,Home,08191 Kristopher Ports,West Palm Beach,FL,62732
A001222,C000989,Home,173 Carpenter Isle Apt. 129,Gainesville,FL,88891
A001223,C000990,Home,1641 Reed Avenue,Gainesville,FL,83202
A001224,C000991,Home,8332 Henry Turnpike,Jacksonville,FL,17329
A001225,C000992,Home,9409 Ashley Hollow,Jacksonville,FL,36609
A001226,C000993,Home,433 Hebert Knoll Apt. 299,Gainesville,FL,03814
A001227,C000994,Home,262 Rowe Expressway,Jacksonville,FL,47318
A001228,C000995,Home,800 Smith Pass,Miami,FL,81751
A001229,C000996,Home,6384 Ellis Radial,Sarasota,FL,28357
A001230,C000997,Home,03023 Carlos Villages,Pembroke Pines,FL,07816
A001231,C000998,Home,23167 Jennifer Trafficway,Pembroke Pines,FL,90548
A001232,C000999,Home,3556 Debra Lakes Suite 290,Jacksonville,FL,25465
A001233,C001000,Home,313 Susan Brooks,West Palm Beach,FL,84667
A001234,C001001,Home,7432 Wood Coves Suite 333,Orlando,FL,12466
A001235,C001002,Home,82990 Gregory Centers,Jacksonville,FL,60668
A001236,C001003,Home,8777 Monica Lights,Tallahassee,FL,68178
A001237,C001004,Home,3496 Warren Terrace,Hollywood,FL,55661
A001238,C001005,Home,04845 Kaitlyn Mountain,Tampa,FL,19703
A001239,C001005,Mailing,3127 Lisa Views,Boca Raton,FL,49278
A001240,C001006,Home,02681 Thomas Orchard,Tallahassee,FL,89488
A001241,C001006,Mailing,425 Jacqueline Alley,Tampa,FL,70961
A001242,C001007,Home,61477 Castaneda Manor Apt. 006,Pembroke Pines,FL,83500
A001243,C001007,Mailing,6199 Brian Plaza,Jacksonville,FL,70911
A001244,C001008,Home,668 Pineda Park Apt. 907,Boca Raton,FL,25217
A001245,C001009,Home,18802 Bethany Square Apt. 194,Gainesville,FL,69923
A001246,C001010,Home,00789 Nicholas Views,Miami,FL,85376
A001247,C001011,Home,048 Baker Plain Suite 698,Boca Raton,FL,53060
A001248,C001012,Home,01826 Charles Viaduct Apt. 113,Sarasota,FL,62902
A001249,C001013,Home,8871 Johnson Cliff Suite 676,Sarasota,FL,59862
A001250,C001014,Home,240 Garcia Expressway Suite 227,Jacksonville,FL,57567
A001251,C001014,Mailing,04615 Michael Plaza Apt. 339,West Palm Beach,FL,32381
A001252,C001015,Home,541 Hughes Glen Apt. 987,Sarasota,FL,87908
A001253,C001016,Home,435 Nelson Fort Apt. 388,Tampa,FL,95673
A001254,C001017,Home,04283 Gonzalez Burg,Hollywood,FL,68947
A001255,C001018,Home,36931 Devin Ridge Apt. 977,Orlando,FL,01430
A001256,C001018,Mailing,268 Schmitt Green Apt. 786,Sarasota,FL,46884
A001257,C001019,Home,2927 Stephanie Turnpike Apt. 602,Davie,FL,25167
A001258,C001020,Home,496 Barbara Station Suite 148,Hollywood,FL,09308
A001259,C001021,Home,53325 Hodges Wells,Miami,FL,60928
A001260,C001022,Home,9058 Richardson Road,Sarasota,FL,94314
A001261,C001023,Home,46224 Brown Village Suite 126,Fort Lauderdale,FL,02361
A001262,C001023,Mailing,5405 Reid Light,Jacksonville,FL,36347
A001263,C001024,Home,72094 Hall Camp,Boca Raton,FL,98316
A001264,C001025,Home,0404 Lopez Glen Suite 140,Gainesville,FL,64925
A001265,C001025,Mailing,5879 Tran Cape,Jacksonville,FL,04843
A001266,C001026,Home,63109 Deanna Corners,Fort Lauderdale,FL,64864
A001267,C001026,Mailing,4848 Jacqueline Isle Apt. 229,Tallahassee,FL,56675
A001268,C001027,Home,94326 Gibson Tunnel,Sarasota,FL,34277
A001269,C001028,Home,494 Ashley Throughway Suite 757,Boca Raton,FL,31978
A001270,C001029,Home,51239 Victor Ville Apt. 253,Tallahassee,FL,52483
A001271,C001030,Home,773 Gabrielle Village,Jacksonville,FL,91018
A001272,C001030,Mailing,4727 Walsh Road Suite 378,West Palm Beach,FL,57364
A001273,C001031,Home,78909 White Unions Suite 625,Tallahassee,FL,89500
A001274,C001032,Home,70306 Jennifer Trafficway,Boca Raton,FL,55095
A001275,C001033,Home,157 Mendez Centers,Davie,FL,12443
A001276,C001034,Home,983 Robin Mountains,Orlando,FL,37114
A001277,C001035,Home,11139 Hull Isle,Miami,FL,41184
A001278,C001036,Home,0459 Moreno Cliffs,Tallahassee,FL,76731
A001279,C001037,Home,640 Welch Run,Hollywood,FL,25865
A001280,C001038,Home,88614 Thompson Mills Suite 852,Boca Raton,FL,65836
A001281,C001039,Home,94071 Lara Trail,West Palm Beach,FL,53712
A001282,C001040,Home,269 Reid Forks,Fort Lauderdale,FL,12463
A001283,C001041,Home,41687 Jessica Prairie Suite 860,Pembroke Pines,FL,39215
A001284,C001042,Home,368 Wilson Village,Davie,FL,27056
A001285,C001043,Home,9005 Chapman Walk Apt. 120,Miami,FL,03706
A001286,C001044,Home,37658 Lopez Point Apt. 390,Tampa,FL,09581
A001287,C001045,Home,55911 Makayla Brook Apt. 199,Hollywood,FL,14385
A001288,C001046,Home,813 Sandoval Drives,Fort Lauderdale,FL,64882
A001289,C001047,Home,4143 James Isle Suite 763,Fort Lauderdale,FL,98625
A001290,C001048,Home,6579 Sharp Road Apt. 362,Sarasota,FL,76939
A001291,C001048,Mailing,75932 Vincent Rest Apt. 199,Pembroke Pines,FL,35120
A001292,C001049,Home,328 Taylor Throughway,Orlando,FL,60169
A001293,C001049,Mailing,07556 Ortiz Green,Gainesville,FL,72843
A001294,C001050,Home,75807 Tina Roads,Sarasota,FL,24400
A001295,C001051,Home,676 Douglas Drive,Gainesville,FL,53564
A001296,C001051,Mailing,6889 Holmes Plaza,Hollywood,FL,76225
A001297,C001052,Home,96193 Thomas Shores,West Palm Beach,FL,91924
A001298,C001052,Mailing,3974 Cheryl Circles,West Palm Beach,FL,42446
A001299,C001053,Home,25078 Kenneth Manors Suite 371,Orlando,FL,01304
A001300,C001054,Home,51339 Jorge Center,Boca Raton,FL,12758
A001301,C001055,Home,88828 Rita Estate,Fort Lauderdale,FL,05526
A001302,C001056,Home,657 Sheri Ports,Hollywood,FL,09912
A001303,C001056,Mailing,434 Gutierrez Pine Suite 338,Davie,FL,84092
A001304,C001057,Home,803 Gerald Walk,Hollywood,FL,31696
A001305,C001057,Mailing,2971 Lauren Fords Suite 030,Pembroke Pines,FL,14964
A001306,C001058,Home,5796 Nelson Valley Suite 298,West Palm Beach,FL,26109
A001307,C001059,Home,88918 Martin Spring Suite 604,West Palm Beach,FL,31537
A001308,C001060,Home,0112 Jennifer Rest,Orlando,FL,77039
A001309,C001061,Home,45882 Maria Overpass,Davie,FL,79509
A001310,C001061,Mailing,21058 Cabrera Curve Suite 992,West Palm Beach,FL,18022
A001311,C001062,Home,8534 Charles Inlet,Naples,FL,86604
A001312,C001062,Mailing,103 Michael Manors,Tampa,FL,12859
A001313,C001063,Home,196 Gibson Extensions Suite 414,Orlando,FL,55630
A001314,C001064,Home,6597 Rachel Mountains Apt. 653,Jacksonville,FL,19577
A001315,C001065,Home,084 Mccann River,Jacksonville,FL,39650
A001316,C001065,Mailing,124 Marcus Fort Suite 372,Jacksonville,FL,30580
A001317,C001066,Home,4625 Hannah Rapid Suite 341,Pembroke Pines,FL,56455
A001318,C001067,Home,7919 Bowman Plains Suite 575,West Palm Beach,FL,30848
A001319,C001068,Home,68144 Colleen Field,Fort Lauderdale,FL,70408
A001320,C001069,Home,974 Steven Lights Apt. 117,Boca Raton,FL,17315
A001321,C001070,Home,28736 Rebecca Valleys Suite 929,Gainesville,FL,72215
A001322,C001071,Home,37551 Cindy Spurs,Naples,FL,72894
A001323,C001072,Home,541 Williams Mount Suite 185,Gainesville,FL,26535
A001324,C001073,Home,5326 Christopher Point,Fort Lauderdale,FL,20219
A001325,C001073,Mailing,514 Wilson Flats Suite 601,Davie,FL,76170
A001326,C001074,Home,212 Johnson Extension,Fort Lauderdale,FL,99562
A001327,C001075,Home,9586 Frederick Hills Suite 949,Tampa,FL,01663
A001328,C001076,Home,805 Ward Expressway Apt. 572,Jacksonville,FL,36484
A001329,C001077,Home,01089 Brian Turnpike Suite 770,Pembroke Pines,FL,09711
A001330,C001077,Mailing,7499 Rogers Ridges,Sarasota,FL,38972
A001331,C001078,Home,45702 Morgan Neck,Fort Lauderdale,FL,07288
A001332,C001079,Home,672 Gary Lodge Apt. 551,Pembroke Pines,FL,37792
A001333,C001080,Home,13371 Tiffany Center,Coral Springs,FL,59735
A001334,C001080,Mailing,8121 Floyd Key,Coral Springs,FL,32769
A001335,C001081,Home,241 Griffin Circles,Orlando,FL,72068
A001336,C001082,Home,505 Chelsea Wells,Boca Raton,FL,12758
A001337,C001083,Home,894 Charles Summit Apt. 515,Davie,FL,99296
A001338,C001084,Home,88905 Carrie Views Apt. 139,Davie,FL,24334
A001339,C001084,Mailing,161 Lowe Squares Suite 827,Davie,FL,95058
A001340,C001085,Home,4901 Gilbert Summit,Tallahassee,FL,50493
A001341,C001086,Home,4385 John Bypass Apt. 124,Hollywood,FL,27953
A001342,C001087,Home,44018 Melanie Springs Apt. 173,Tallahassee,FL,66578
A001343,C001087,Mailing,383 Pope Vista Suite 389,Hollywood,FL,15728
A001344,C001088,Home,406 Riley Highway,Fort Lauderdale,FL,76067
A001345,C001089,Home,1803 Dakota Plaza Suite 927,Miami,FL,28316
A001346,C001090,Home,001 Shelby Glen,Gainesville,FL,43329
A001347,C001091,Home,28002 Powell Plains Apt. 162,Coral Springs,FL,93112
A001348,C001091,Mailing,7435 Shelby Mountain Apt. 724,Naples,FL,27845
A001349,C001092,Home,1900 Wong Ways Suite 732,Orlando,FL,93186
A001350,C001093,Home,606 Austin Fort Apt. 977,Sarasota,FL,93838
A001351,C001094,Home,815 Matthew Ramp Apt. 333,Naples,FL,85253
A001352,C001094,Mailing,6390 Michael Plaza Suite 316,Orlando,FL,24477
A001353,C001095,Home,401 Rachael Fords Apt. 686,Coral Springs,FL,15353
A001354,C001096,Home,526 Angelica Street Suite 822,West Palm Beach,FL,50068
A001355,C001097,Home,746 Andrew Rapids Apt. 119,Hollywood,FL,42896
A001356,C001098,Home,0770 Obrien Manor Apt. 902,Tallahassee,FL,25421
A001357,C001099,Home,67227 Robert Canyon Suite 010,Hollywood,FL,75555
A001358,C001100,Home,477 Smith Burg Apt. 793,Jacksonville,FL,44372
A001359,C001101,Home,866 Holly Creek Suite 827,Pembroke Pines,FL,23108
A001360,C001102,Home,0052 Debra Lodge Suite 757,Hollywood,FL,87781
A001361,C001103,Home,292 Thomas Lake Suite 298,Tallahassee,FL,05413
A001362,C001104,Home,05230 Patricia Island,Sarasota,FL,86775
A001363,C001104,Mailing,013 Duncan Pass Suite 750,Boca Raton,FL,95688
A001364,C001105,Home,5311 Stein Way,Tampa,FL,15131
A001365,C001105,Mailing,74355 Mary Crossing Apt. 245,Coral Springs,FL,67498
A001366,C001106,Home,707 Oneill Drives Suite 896,Pembroke Pines,FL,75188
A001367,C001107,Home,9125 Cardenas Key,Miami,FL,71068
A001368,C001108,Home,6628 Adkins Station Apt. 466,Naples,FL,59399
A001369,C001109,Home,7374 Gallagher Harbors Apt. 992,Gainesville,FL,49476
A001370,C001110,Home,3659 Christopher Fall,Fort Lauderdale,FL,76301
A001371,C001110,Mailing,24332 Thomas Corners,Davie,FL,18420
A001372,C001111,Home,019 Jesse Corner Suite 392,Orlando,FL,44084
A001373,C001111,Mailing,607 Duran Greens,Hollywood,FL,44371
A001374,C001112,Home,3294 Diaz Ridge Apt. 295,Davie,FL,91104
A001375,C001113,Home,8062 Dean Valleys Apt. 930,West Palm Beach,FL,86525
A001376,C001114,Home,0243 Lee Corner,Gainesville,FL,80255
A001377,C001115,Home,6823 Jonathan Mews,Gainesville,FL,29432
A001378,C001116,Home,87805 Lopez Field,Boca Raton,FL,11309
A001379,C001117,Home,57705 Megan Run,Hollywood,FL,55756
A001380,C001118,Home,167 Joshua Mountain Suite 286,Pembroke Pines,FL,66267
A001381,C001119,Home,64702 Jared Locks,Naples,FL,35755
A001382,C001120,Home,90077 Parker Valleys,Miami,FL,68185
A001383,C001121,Home,102 Medina Tunnel,Boca Raton,FL,88177
A001384,C001122,Home,15745 Robertson Corner Suite 902,Coral Springs,FL,91240
A001385,C001123,Home,87994 Robertson Parkways Apt. 211,Tampa,FL,78740
A001386,C001124,Home,2051 Barbara Overpass,Miami,FL,30637
A001387,C001125,Home,65476 Alicia Throughway,West Palm Beach,FL,01201
A001388,C001126,Home,46160 Joanna Squares Suite 322,Sarasota,FL,75823
A001389,C001127,Home,5346 Bates Crest Suite 028,West Palm Beach,FL,49906
A001390,C001127,Mailing,909 James Ville,Pembroke Pines,FL,68358
A001391,C001128,Home,447 Kevin Spur Apt. 850,West Palm Beach,FL,33705
A001392,C001129,Home,852 Chapman Extension Apt. 142,Miami,FL,02522
A001393,C001130,Home,3566 Scott Burgs Suite 133,Sarasota,FL,14446
A001394,C001131,Home,6192 Miller Inlet Apt. 612,Hollywood,FL,01891
A001395,C001131,Mailing,90876 Jones Points Apt. 412,Coral Springs,FL,21186
A001396,C001132,Home,673 Marcus Causeway,Hollywood,FL,29485
A001397,C001133,Home,4155 Trujillo Island Suite 662,West Palm Beach,FL,80118
A001398,C001133,Mailing,112 Lisa Extensions,Tampa,FL,04796
A001399,C001134,Home,6805 Daniel Passage,Coral Springs,FL,96271
A001400,C001135,Home,2026 Nicholas Mount,Gainesville,FL,95445
A001401,C001136,Home,3348 Steele Centers,Pembroke Pines,FL,53901
A001402,C001137,Home,83420 Lisa Terrace,Fort Lauderdale,FL,23457
A001403,C001137,Mailing,53899 Jennifer Walks Suite 234,Tallahassee,FL,81991
A001404,C001138,Home,37114 Fox Brooks,West Palm Beach,FL,67323
A001405,C001139,Home,0909 Johnson Islands Apt. 273,Jacksonville,FL,50237
A001406,C001140,Home,23582 Mendoza Neck,Naples,FL,32512
A001407,C001140,Mailing,829 Morgan Views Apt. 280,Orlando,FL,01880
A001408,C001141,Home,249 Stokes Skyway,Sarasota,FL,16441
A001409,C001142,Home,1105 Dennis River Apt. 526,Boca Raton,FL,95127
A001410,C001142,Mailing,803 Madison Knoll,Gainesville,FL,08849
A001411,C001143,Home,403 Bowen Road Suite 522,Fort Lauderdale,FL,42358
A001412,C001143,Mailing,7757 Jones Extension Suite 958,Tallahassee,FL,60476
A001413,C001144,Home,76164 Robin Cliff,Jacksonville,FL,34793
A001414,C001144,Mailing,288 Cannon Ways,Miami,FL,36276
A001415,C001145,Home,26704 Cindy Pine,Pembroke Pines,FL,10176
A001416,C001146,Home,196 Adam Estates Suite 913,Orlando,FL,30266
A001417,C001147,Home,050 Little Forges,Davie,FL,78956
A001418,C001148,Home,017 Jordan Key,Tampa,FL,16507
A001419,C001149,Home,8612 Jeremiah Underpass,Pembroke Pines,FL,71673
A001420,C001150,Home,83796 Chen Street Suite 942,Jacksonville,FL,74542
A001421,C001151,Home,835 Mary Overpass Suite 020,Naples,FL,93361
A001422,C001152,Home,6055 Neal Shore Suite 121,Boca Raton,FL,79092
A001423,C001153,Home,222 Paula Circles,Coral Springs,FL,56270
A001424,C001154,Home,8110 Sarah Place,Pembroke Pines,FL,09302
A001425,C001154,Mailing,16779 Renee Ports Apt. 984,Jacksonville,FL,69098
A001426,C001155,Home,457 Samantha Loaf Apt. 906,Sarasota,FL,42676
A001427,C001156,Home,1929 Hudson Shoals,Hollywood,FL,94060
A001428,C001157,Home,42055 Anderson Station Apt. 761,Naples,FL,95032
A001429,C001158,Home,507 Joseph Run,Miami,FL,52402
A001430,C001158,Mailing,30973 Connie Inlet Apt. 345,West Palm Beach,FL,97514
A001431,C001159,Home,109 Michael Lane Suite 600,Fort Lauderdale,FL,75858
A001432,C001160,Home,443 Davis Port,Naples,FL,09308
A001433,C001161,Home,27059 Dana Wall Suite 884,Boca Raton,FL,85515
A001434,C001162,Home,7867 Perkins Pines Suite 355,Sarasota,FL,60327
A001435,C001163,Home,289 Christian Unions,Tampa,FL,54255
A001436,C001164,Home,40381 Newman Crescent,Tallahassee,FL,41011
A001437,C001165,Home,721 Thompson Alley,Hollywood,FL,92280
A001438,C001165,Mailing,215 Alan Lodge,Naples,FL,52448
A001439,C001166,Home,0715 Gina Drive Suite 444,Tampa,FL,43425
A001440,C001166,Mailing,64384 Wilson Crossroad,Pembroke Pines,FL,86332
A001441,C001167,Home,07533 Davenport Square Suite 450,Tampa,FL,17795
A001442,C001168,Home,0424 Smith Ferry,West Palm Beach,FL,27810
A001443,C001169,Home,86660 Cannon Spurs,West Palm Beach,FL,68822
A001444,C001169,Mailing,18603 Ashley Key,Boca Raton,FL,90122
A001445,C001170,Home,383 Elizabeth Groves Apt. 968,Gainesville,FL,51066
A001446,C001170,Mailing,9350 Wyatt Motorway,Hollywood,FL,72464
A001447,C001171,Home,174 Vargas Locks,Miami,FL,75444
A001448,C001172,Home,0881 Tammy Square,Pembroke Pines,FL,91267
A001449,C001172,Mailing,47330 Harvey Ways,Pembroke Pines,FL,34701
